identifier, formula, density, mass
PUGSER,C34 H25 N1 O15 Zn4,0.8415734787572813,949.081463,4.5
PUGSIV,C70 H40 N1 O30 Zn8,0.8400061605367314,1898.098293,4.5
PUGSUH,C74 H42 N1 O30 Zn8,0.8415349279326091,1948.157135,4.5
PUKVAU,C75 H79 Cl2 Cu6 N12 O24 S12,1.333750764179043,2369.458395,5.666666666666667
PUPTUS,C32 H20 Mn2 Ni1 O10 S4,1.276619445328676,861.3252379999999,5.0
PUQYAC,C17 H10 F6 O5 Zn1,1.5596525068988252,473.62943397799995,4.0
PURJAO,C33 H24 O12 Zn1,0.7187954601362765,677.917864,4.0
PURQOJ,C10 H5 Cu1 N3 O4,0.8470703092164358,294.710834,5.0
PURQUP,C30 H16 Cu3 N9 O12,0.867917852275649,885.140443,4.181818181818182
PUSXIL01,C16 H9 O15 P2 Zn3,1.1886126295433486,699.3219079959999,4.0
PUSXIL,C16 H12 O16 P2 Zn3,1.22587940688523,718.345135996,4.0
PUXDUK,C54 H32 N8 O8 Zn2,0.9948399511170294,1051.642936,5.5
PUYGUO,C36 H28 Ba2 N4 O17,1.2379337982894725,1063.279685,9.0
PUZLAZ,C14 H12 In1 N1 O8 S2,1.1567000729646388,501.195195,8.0
PUZLOM,C78 H48 Co3 N30 S6,0.44843796846296885,1774.60836,6.0
PUZLUS,C84 H52 Co3 N30 S10,0.5146652848230783,1978.9637639999999,6.0
QABVEW,C66 H50 B2 Co1 Cu6 N18 O24,1.0199104625039535,1941.043458,6.0
QACGAG,C62 H50 Cd2 N2 O8,0.8463857213889848,1175.899576,6.5
QACGIO,C84 H93 N6 O22 Zn5,0.8716604415634074,1865.567801,5.2
QACGUA,C41 H43 N3 O11 Zn3,1.1720617348262907,949.9353669999999,4.666666666666667
QACHOV,C126 H130 N10 Na4 O28 Zr2,1.1113235341544094,2506.84301712,6.0
QACWEA,C28 H13 O16 S2 Zn3,0.8153826870877342,865.664033,4.666666666666667
QADBIK,C78 H72 Co3 N22 S6,1.155559231773259,1686.74532,6.0
QAGDIO,C130 H76 Cu8 N24 O40,0.7624205480172564,3122.504788,6.0
QAGQEW,C120 H58 Cd13 O66 S24,1.0552343300329894,4786.6473080000005,6.783783783783784
QALHIX,C108 H56 Cd7 N24 O52,0.7574247949092935,3308.632548,7.142857142857143
QALWUZ,C26 H23 N6 O14 Zn3,0.9970560704276615,839.633771,4.0
QALXOU,C26 H23 N14 O10 Zn3,0.9406928309520002,887.689775,4.0
QALXUA01,C26 H18 N14 O8 Zn3,1.0845133868767234,850.6512599999999,4.0
QALXUA,C26 H18 N14 O8 Zn3,0.9090742390721527,850.6512599999999,4.0
QAMVEH01,C27 H17 Ce1 O7,1.0217514715657603,593.536812,9.0
QAQNOO01,C30 H36 Cu2 N6 Ni1 O10,0.8362363917683365,826.4277440000001,5.333333333333333
QASYUH,C18 H10 N4 O8 Zn3,1.3725055152824603,606.4347819999999,4.666666666666667
QATPUX04,C8 H2 Co3 O10,2.1984054311186236,434.89543399999997,6.0
QAWHIH01,C11 H13 Cu2 N1 O8,1.4582618916274128,414.31531599999994,5.0
QAZFEG,C27 H9 O18 Zn3,0.8667414359744725,817.490739,4.625
QECHOY,C84 H52 Mo36 O144 P3 Zn12,1.507236069736397,7696.910697994,5.5
QECNIZ,C68 H40 N4 O16 Zn3,0.8945693506197689,1365.205252,4.666666666666667
QEDHUG,C87 H70 I12 N24 O1 Si1 Zn6,1.397190930438255,3410.869667,2.1818181818181817
QEDJES,C96 H92 I12 N24 O1 Si1 Zn6,1.4576598277577177,3541.1410290000003,2.0
QEDJIW,C84 H65 I12 N24 O1 Si1 Zn6,1.3860769448604002,3369.797742,4.0
QEDJOC,C85 H67 I12 N24 O1 Si1 Zn6,1.3878676476146599,3383.824364,2.0
QEDJUI,C88 H71 I12 N24 O1 Si1 Zn6,1.4055318986987695,3423.8883480000004,2.1818181818181817
QEFLIA,C144 H133 B8 N63 O26 Zn11,1.0391497844631898,3967.6775319999997,4.0
QEGGUE,C66 H76 Ag2 Cl2 F6 N4 O6 P1,0.9395642831777069,1452.941978976,2.0
QEGNOH,C25 H22 Co2 N18,1.3206140925102434,692.430244,6.0
QEWDON,C40 H24 N2 O14 Zn4,1.673770363896589,1018.14526,4.5
QIMFAW,C228 H144 Mg9 O63,0.5890801088593739,4110.300639,5.333333333333333
QIMFEA,C14 H7 Mg2 O12,0.9518004744525971,415.809007,6.0
QIPQEO,C74 H60 Cu4 Mn1 Mo6 N6 O34,1.315686409527067,2462.113252,5.636363636363637
QIVTEX,C76 H56 N16 Ni2 O4,0.7548450595668886,1374.752604,6.0
QIVTIB,C76 H56 N16 Ni2 O5 Re1,0.7928998555554632,1576.9590090000002,5.0
QIVZED,C32 H16 Cu3 F12 O11,1.4902420251386963,995.0830289560001,5.333333333333333
QIWBIK,C20 H24 N2 O16 P4 Zn4,1.892569066581369,933.824317992,4.0
QIWBOQ,C26 H17 N9 O8 Zn2,0.8524704621738629,714.2298040000001,5.0
QIYFAI,C75 H64 Dy2 O25,1.3814325278171065,1690.298849,8.5
QIYJEO,C12 H72 Bi2 Mn3 N6 Na10 O93 W18,3.489117928462035,5910.4781398000005,5.696969696969697
QOCBEQ,C49 H64 N8 Ni2 O8,0.9720875521099515,1010.4701479999999,6.0
QODJIF,C24 H16 N6 O4 Zn2,1.1595593026517137,583.182654,4.5
QOFLAA,C9 H11 Cu1 N3 O3,1.2115493746399708,272.748335,5.0
QOMFAA,C24 H22 N2 O10 Zn2,1.0819704551154845,629.199918,5.0
QOTBOT,C114 H92 Ca5 N17 O28,0.9572393872381796,2348.442223,7.2
QOTKOC01,C159 H96 In6 O32,0.3783380350939799,3207.358956,6.0
QOTKOC02,C159 H96 In6 O32,0.3551549812781753,3207.358956,6.0
QOTKOC03,C159 H96 In6 O32,0.3564164426355277,3207.358956,6.0
QOTKOC04,C159 H96 In6 O32,0.3578377466296937,3207.358956,6.0
QOTKOC,C159 H96 In6 O32,0.37939308559007534,3207.358956,6.0
QOTLOD01,C159 H96 Fe6 O32,0.36828953933336706,2853.5209560000003,6.0
QOTLOD02,C159 H96 Fe6 O32,0.3618814576213137,2853.5209560000003,6.0
QOTLOD03,C159 H96 Fe6 O32,0.33519543891875103,2853.5209560000003,6.0
QOTLOD04,C159 H96 Fe6 O32,0.33337709250556036,2853.5209560000003,6.0
QOTLOD05,C159 H96 Fe6 O32,0.33634890572322373,2853.5209560000003,6.0
QOTLOD,C159 H96 Fe6 O32,0.3697972601186117,2853.5209560000003,6.0
QOVSUR,C67 H55 Cd3 N26 O12,1.3139159582930198,1753.565473,6.0
QOVWAB,C40 H30 Cd2 N4 O8,1.4157399856492119,919.517882,5.0
QOVXEG02,C14 H10 Co1 N4,1.2122199134102356,293.189776,4.0
QOVXEG03,C14 H10 Co1 N4,1.223698653344866,293.189776,4.0
QOWRAV02,C108 H72 Cu6 O27,0.7378856124098032,2182.991607,6.0
QOWRAV03,C108 H72 Cu6 O27,0.73812978623117,2182.991607,6.0
QOWRAV04,C108 H72 Cu6 O27,0.7382939001680697,2182.991607,6.0
QOWRAV05,C108 H72 Cu6 O27,0.738377919040352,2182.991607,6.0
QOWRAV06,C108 H72 Cu6 O27,0.7391933130986864,2182.991607,6.0
QOWRAV07,C108 H72 Cu6 O27,0.7398469476128099,2182.991607,6.0
QOWRAV08,C108 H72 Cu6 O27,0.7408259860603027,2182.991607,6.0
QOWRAV09,C108 H72 Cu6 O27,0.7420508722392591,2182.991607,6.0
QOWRAV10,C108 H72 Cu6 O27,0.7433678645633887,2182.991607,6.0
QOWRAV11,C108 H72 Cu6 O27,0.744118402644896,2182.991607,6.0
QOWRAV12,C108 H72 Cu6 O27,0.746918425436932,2182.991607,6.0
QOXQIG,C57 H44 Al4 O20 P1,0.6029785962508163,1187.849599998,6.0
QOXQUS,C62 H45 Al4 O22 S1,0.6674887658028625,1282.0010889999999,6.0
QOXRON,C69 H56 Al4 N3 O20,0.6742524366243868,1355.1201190000002,6.0
QOYPUS,C23 H16 Cu2 O9,1.424158711813883,563.4607209999999,5.0
QUCZEV,C20 H22 Cd1 N3 O7,0.9092864185550522,528.819446,7.0
QUCZIZ,C20 H22 Cd1 N3 O7,0.9085262174397153,528.819446,7.0
QUDCUQ,C26 H24 Mg3 N2 O15,0.9514470198567283,677.3896050000001,6.0
QUJKUD,C43 H31 Cu3 N13 O15,1.519510676511784,1160.424205,6.0
QUJRUK,C9 H5 Cu1 N5 O4,1.1461765933130557,310.7135,6.0
QULPUL03,C24 H20 Cu1 F6 N8 Si1,1.1059746163068713,626.092122978,6.0
QULPUL,C24 H20 Cu1 F6 N8 Si1,1.1366166908067288,626.092122978,6.0
QULWAY,C72 H48 Cl1 N14 O40 Tb3,1.5719962269619405,2261.45344,8.666666666666666
QUNXAA,C62 H42 N2 O10 Zn2,1.2876672915475598,1105.766858,5.0
QUPZAE01,C12 H8 Co1 N4,0.7735853936735282,267.152414,4.0
QUPZIM01,C12 H8 Fe1 N4,0.7047188249009259,264.06422000000003,4.0
QUPZIM02,C12 H8 Fe1 N4,0.6773250887053565,264.06422000000003,4.0
QUQFOY,C33 H27 Cd3 N1 O17,1.1013980709508733,1046.8074150000002,6.0
QUQPOI,C24 H14 N6 Zn1,0.7773525845012648,451.789152,6.0
QUSNOJ,C72 H48 Ag12 Co2 I17 N12,2.674033362421659,4650.895662,3.5555555555555554
QUSQIG,C68 H48 Ir2 N8 O10 Zn1,1.461968520338193,1586.973162,5.333333333333333
QUTTII01,C20 H14 Co5 O22,1.6978484441044706,900.978854,6.0
QUTVUZ,C15 H11 Cd1 N7 O4,1.349721929548428,465.706992,7.0
QUVLAW,C21 H10 N1 O6 Tb1,1.3307509727223497,531.233433,9.0
QUZPIN,C40 H28 Cu2 N6 O10,0.6213438742585318,879.7782159999999,5.0
RACHUA01,C57 H42 O13 Zn4,0.7156407932699373,1196.4579669999998,4.0
RAHBOU,C138 H84 Cu15 O87,0.8766753311104178,4087.287399,5.0
RAHNOF,C72 H38 Cu6 N1 O30,0.6111432862850419,1778.339891,6.0
RALDOB,C66 H42 Co3 N6 O12,0.909031237994354,1287.875022,6.0
RALDUH,C60 H40 Co3 N6 O14,1.0207826166574432,1245.79351,6.0
RALFIX,C66 H42 Co3 N6 O15,0.9136024216494654,1335.873237,6.0
RANWAH,C120 H58 Mn13 O66 S24,0.8908073641299739,4039.4598800000003,5.235294117647059
RAPYUE,C22 H14 N2 O14 Zn4,0.9075721174452713,791.8725300000001,5.0
RASPEJ,C116 H92 Cu5 N16 O18,1.0996245784772571,2315.8029500000002,4.8
RATGIF01,C48 H26 Fe2 N14 Ni2 O4,1.2312853780420254,1091.8902480000002,5.0
RAYMIP,C66 H42 In3 O16,0.5224624861935747,1435.486842,6.0
RAYMOV,C66 H43 Mn3 O16,0.4434224943598187,1256.854915,6.0
REBLES,C72 H54 Co6 N8 O18,0.7584502371480669,1672.844172,6.0
REBSID,C68 H38 Cu3 N6 O16,1.2885236612810398,1385.700776,6.0
REBYIJ,C42 H31 Cd2 N6 O8,0.9917577857814687,972.5607090000001,6.5
REDMOF,C39 H24 O6 P1 Y1,1.134497422159159,708.485475998,9.0
REFLIB,C28 H14 Bi1 O8,1.2884354729581118,687.387534,8.0
REGRIG,C28 H28 N4 O15 Zn3,1.1420178948239454,856.680955,4.666666666666667
REGXOS,C6 H4 Co1 N6 O4,0.9222081243690496,283.067236,4.0
REGYOT,C168 H72 Cl3 Cu12 O48,0.3475270403267587,3727.2582119999997,5.0
REPCIZ,C132 H78 Cd11 O48,0.9712222367375145,3668.562518,6.0
REQQEM,C17 H10 Cd1 Cl1 N5 O4,0.8716105880345502,496.160025,8.0
RERVIW,C70 H55 Cl1 Mn3 N8 O26,1.0336309093561122,1624.4937409999998,5.333333333333333
RERVOC,C154 H84 Cl2 Mn6 N16 O50 Ru1,1.0803535819635584,3460.002566,5.142857142857143
RETDOM,C26 H15 N6 O11 Zn2,0.6943976838115373,718.1920279999999,4.5
REWNEO01,C72 H42 Cu6 N18 O30,0.6314443202966853,2020.4856059999997,6.0
REWNEO,C72 H42 Cu6 N18 O30,0.6110218678897716,2020.4856059999997,6.0
REXDOP,C88 H64 I12 N24 O6 Zn6,1.3842033311137556,3468.744286,4.0
REXFIL,C84 H62 I12 N24 Zn6,1.4266285478066074,3322.689014,4.0
REZVAU,C40 H38 Co2 N8 O10 S2,1.3953589685555445,972.77502,6.0
RIBCEN,C42 H22 Cu2 O10,0.5745254239669361,813.711832,6.0
RIBTAZ,C31 H26 Cu4 N8 O17,1.0627724214161962,1036.7669150000002,5.0
RICBEM,C54 H44 Cu2 O15,0.4530764584079803,1060.012439,5.0
RIDDUE01,C14 H8 Co3 N6 O6,1.489834907801719,533.050118,5.333333333333333
RIDDUE,C14 H8 Co3 N6 O6,1.4625548876341006,533.050118,5.333333333333333
RIDGIW,C48 H64 B4 N24 Zn3,0.9398372061212734,1216.568616,4.0
RIFDUG01,C36 H24 O30 Zn6,0.9444190740846236,1328.839374,5.0
RIFLUP,C66 H52 N10 Ni1 O8 Tb1,0.825489297286556,1330.802792,7.0
RIFZEO,C41 H35 Li2 N2 O27 Zn3,0.829775535626302,1197.735616,4.2
RIGWIP,C12 H8 Eu2 N4 O10,2.27316882647898,672.14127,8.0
RIGYOY,C24 H26 Cu2 Ge1 N6 O18,1.412492188280387,886.2157339999999,5.0
RIHJUO,C14 H8 Co3 N6 O6,1.464022305796896,533.050118,5.333333333333333
RILFEA,C18 H12 Cu3 O15,0.9535648632608085,658.917687,6.0
RINNUA,C43 H31 Co1 N5 O8,0.9940815078982895,804.66994,6.0
RIPDEB,C80 H60 N6 O22 Zn7,1.3530829094916785,1915.0227879999998,4.571428571428571
RIPRIT,C15 H3 Co3 Eu1 N9 O15,1.2988376981817495,877.999907,6.0
RIPROZ,C15 H3 Co3 Gd1 N9 O15,1.3099883253291182,883.2859070000001,6.0
RIPRUF,C15 H3 Co3 N9 O15 Tb1,1.3188222610297127,884.961257,6.0
RIPSAM,C15 H3 Co3 Dy1 N9 O15,1.3285375946705666,888.5359070000001,6.0
RIQCOM,C33 H36 Cd1 N8 O8,0.7885309095447339,785.10316,7.0
RIRDAZ,C20 H14 Co2 N10 O4,1.00898695157107,576.2570119999999,4.0
RISBIG,C37 H28 N4 O4 Zn1,1.0365912741031293,658.0241599999999,6.0
RIXBIK,C19 H23 Mn1 N3 O10 S1,1.325028740682523,540.4037059999999,6.0
RIXPOF,C108 H68 Al4 O28,0.9530026764605503,1921.609402,6.0
ROFGOL,C15 H10 Eu1 N1 O10,1.4939446777486272,516.205263,9.0
ROFREL01,C48 H26 Bi4 O28,1.5062386649227286,1886.626926,8.5
ROFREL,C48 H26 Bi4 O28,1.5161922300248063,1886.626926,8.5
ROGHAZ,C42 H26 Cd2 N10 O8,1.2559070858022132,1023.547816,6.5
ROGMEG,C36 H28 N2 O10 Zn2,0.5375058376570558,779.376444,5.0
ROKRUH,C24 H9 Ni2 O13,1.129997682904094,622.708294,6.0
ROKSAO,C24 H9 Mn2 O13,1.0703230214623272,615.197582,6.0
ROLKIP,C24 H20 N10 O1 Zn1,0.916598361667018,529.863015,4.0
ROLKUB,C84 H56 Gd4 N12 O28,1.0333777531457007,2310.410632,7.0
ROLLAI,C102 H90 La4 N18 O30,1.1133449803830209,2603.534854,9.0
ROLLEM,C36 H16 N4 O12 S2 Zn2,0.8452768860087315,891.422968,5.0
ROLRES,C56 H30 In2 O16,0.7137434113030883,1188.4661500000002,8.0
ROLZAV,C132 H108 B4 O39 Zn12,0.5608709589601433,3146.056103,4.0
ROLZEZ,C30 H31 Eu1 N4 O11,1.2034423780446193,775.552638,8.0
RONYUR,C30 H16 N9 O19 Zn6,0.8586756188657401,1198.778278,4.5
RONZAY,C30 H16 N9 O16 Zn6,0.8263584550356959,1150.780063,4.5
ROQZOP,C54 H40 O16 Zr3,0.9739875059158899,1218.56008,8.0
RORBAE01,C54 H40 O16 Zr3,0.9789605466317761,1218.56008,8.0
RORSID01,C14 H12 Cu2 N6 O6,1.6902067475938896,487.37429999999995,5.0
ROSZIL,C20 H32 N1 O22 P4 Zn4,1.5362888575391926,1023.877572992,6.0
ROSZOR,C19 H30 N1 O22 P4 Zn4,1.5962932025838417,1009.8509509920001,6.0
ROTNUM01,C32 H28 N8 O16 Zr3,0.5045874269195904,1054.282132,8.0
ROVPIE,C40 H52 Cl6 Cu1 Fe7 I1 N6 O17,1.081998098495918,1682.955505,5.741935483870968
ROVPOK,C40 H48 Cl6 Fe7 N6 O15,1.3120071480368785,1456.474461,5.428571428571429
ROVVOQ05,C29 H70 Cd1 N12,1.125049197459711,699.361766,6.0
RUBDUP,C102 H46 O14 Zn3,0.30536524974117607,1691.592436,4.666666666666667
RUBLAD03,C32 H32 O16 Zr3,0.7305432279124608,946.260272,8.0
RUBTAK01,C48 H28 O32 Zr6,1.201198775876647,1664.062828,8.0
RUBTAK02,C48 H28 O32 Zr6,1.2384063619601926,1664.062828,8.0
RUBTAK,C48 H28 O30 Zr6,1.2221066875063853,1632.064018,8.0
RUCGOM,C20 H42 Au2 N4 O10 Pt2 S4 Zn1,2.229735694818546,1476.3095219999998,3.2
RUFRIV,C36 H45 N2 O21 Zn5,1.5329207561081468,1168.644896,4.8
RUFZID,C36 H45 Cu5 N9 O20,0.8895086978360595,1241.522412,5.4
RUGKOV,C26 H20 N18 O10 Zn5,0.9617594904388207,1071.452764,4.8
RUGPAM,C60 H42 N6 O8 Zn2,0.8762299261303322,1105.77338,4.0
RUGXUO,C81 H63 N3 O45 Zn8,1.1622312814415436,2321.403557,4.75
RUGZAW,C76 H52 N16 O13 Zn4,0.9401469133576331,1658.848685,4.0
RUHCED,C8 H5 Ga1 O5,1.2291221457532684,250.84564999999998,6.0
RUKDIM,C48 H26 O16 Zr3,0.5440598556926614,1132.384466,12.0
RUKDOS,C48 H26 Hf3 O16,0.6784144675052707,1394.182466,12.0
RUPVAB,C54 H24 O41 Zn9,0.9809733554413219,1917.166149,4.333333333333333
RUTPAY01,C84 H63 I6 N9 O13 Pd3 Zn4,0.9216839743889712,2748.661855,4.0
RUVBER,C18 H12 Cd1 N6 O4,1.1373475728147429,488.74045,6.0
RUWYIT,C61 H84 N12 Ni2 O12,0.9112454116518179,1294.78228,6.0
RUWYOZ,C63 H88 N12 Ni2 O12,0.9171237330687882,1322.835524,6.0
RUXBAP,C57 H76 N12 Ni2 O12,0.9023145109729106,1238.675792,6.0
RUXBET,C59 H80 N12 Ni2 O12,0.8923347498095527,1266.729036,6.0
RUYHAX,C51 H25 N1 O27 S3 Zn6,1.5389779129085501,1572.211303,4.666666666666667
SACCAD,C36 H24 N12 O8 Zn2,1.1621378729636496,883.4128999999999,3.0
SADLEQ,C9 H5 Nd1 O7,1.582208994589995,369.37420000000003,8.0
SADLIU,C18 H10 O14 Yb2,1.7508689792167595,796.3724000000001,7.0
SADLOA,C9 H3 Nd1 O6,1.5426047588312422,351.358913,8.0
SAFZIL,C40 H24 In1 N2 O8,0.6813089487922571,775.44683,7.0
SAGYEI,C78 H54 Mn3 N2 O15,0.6394841526716969,1424.085147,5.666666666666667
SAGZUW,C4 Cl2 Fe2 O9,1.5291737676579775,374.633405,6.0
SAHXAD,C23 H16 O14 Zn3,0.9617664924298839,712.505746,4.666666666666667
SAHYIK,C24 H12 O13 Zn4,0.9071575849527499,769.865317,4.0
SAHYOQ02,C24 H12 O13 Zn4,1.7674297086190873,769.865317,4.0
SAHYOQ03,C24 H12 O13 Zn4,0.5917446085878313,769.865317,4.0
SAHYOQ04,C24 H12 O13 Zn4,0.589566628259959,769.865317,4.0
SAHYOQ05,C24 H12 O13 Zn4,0.589566628259959,769.865317,4.0
SAHYOQ,C24 H12 O13 Zn4,1.7692944172297966,769.865317,4.0
SAHYOS,C31 H26 Cd1 N4 O8,1.5015435189842885,694.975458,7.0
SAKCIT,C80 H72 Co4 N16 O16,1.2495795851012395,1749.2614560000002,6.0
SANWUD,C10 H12 F3 N1 O4 Zn2,1.2698596048159114,397.96222448899994,6.0
SAPBIW,C52 H32 N10 O13 Zn4,0.30569318727306477,1266.391887,4.0
SAPRAF,C60 H42 N6 O30 Sm3,1.2468141916705802,1778.0802899999999,10.263157894736842
SAQQOR,C42 H28 O14 Y2,1.6189739666891547,934.476778,7.0
SARBOE,C12 H10 N4 O4 Zn1,1.202743987713284,339.61272199999996,4.0
SARFEA,C48 H28 N2 O8 Zn2,1.0733791153964043,891.5065139999999,5.0
SARFIE,C48 H28 N2 O10 Zn2,1.084731087519304,923.505324,5.0
SATBEW,C36 H24 Br2 Cu4 N18 S4 W1,1.6701602950630268,1434.7880779999998,4.0
SATYAQ,C84 H141 Cs2 O72,1.33700756293419,2568.7899049199996,10.0
SAVKAF,C130 H140 Cl12 N24 O7 Zn6,1.3675039289620703,2968.3794470000003,4.0
SAXKUB,C49 H47 Cu2 N4 O11,0.6042707464195796,995.0117539999999,5.0
SAXYOI,C60 H192 Cu8 N28 O87,1.091270636383926,3206.672991,5.0
SEFNUQ,C18 H10 Cu3 O14,0.9430809741883553,640.9024000000001,6.0
SEGCEQ,C90 H60 Co2 N27,0.5176042135639859,1637.490429,6.0
SEHJAU,C46 H24 N4 O8 Zn2,0.7154860156649885,891.466676,4.0
SEHXIN,C9 H5 Eu1 O7,1.6274505971943605,377.0962,7.0
SELKEC,C34 H30 O17 Zr3,0.7216662494308574,984.265275,8.0
SELLED,C36 H28 O18 Zr3,0.733126007392196,1022.270278,8.0
SENWUG,C24 H12 Cu1 In1 N4 O8,1.2533008786061541,662.739104,6.0
SEPREO,C66 H46 N4 O12 Zn3,1.2355501270726608,1283.233798,4.666666666666667
SEPZUL,C20 H16 Cr2 Cu1 N8 O7,1.4496493749857753,647.929515,4.666666666666667
SEQBAU,C20 H16 Cr2 N8 Ni1 O7,1.441131362921189,643.076915,4.666666666666667
SEQBEY,C20 H16 Cr2 N8 O7 Zn1,1.4257712566696352,649.763515,4.666666666666667
SEQSIS,C26 H20 N2 Ni2 O11,1.2129700472523326,653.831721,6.0
SEQSOY,C26 H20 Co2 N2 O11,1.1001040224946423,654.3113089999999,6.0
SERCEZ,C42 H24 O15 Zn4,0.7323232074943661,1030.152739,4.0
SETDOM,C16 H20 Br2 Cu2 N12 O2 S1,1.1471517859470641,731.373706,6.0
SEVWEY,C28 H26 Cd2 N2 O11,1.061654252964171,791.342047,6.5
SICQUT,C21 H11 Co4 O12,1.3261450289949435,691.038527,5.0
SICZIP,C52 H21 Cd2 O20 P1,0.7093789391586921,1221.515102998,7.5
SIDXOV,C40 H36 Co2 N6 O7,0.7970807776524977,830.617917,6.0
SIJCUM,C56 H24 Cd4 N4 O24,0.9845750106644672,1586.460556,7.0
SIJMOQ,C56 H52 N4 Ni4 O20,1.4302321446798703,1335.802884,6.0
SIKGEA,C8 H8 Cu1 N4,0.8721954705902385,223.72226,4.0
SIVGUB,C25 H16 O13 Zn2,0.7080731270272193,655.147821,4.5
SIVLIV,C8 H4 Cu3 N16 Na1 O4,1.8807259465270447,601.8503212800001,3.0
SIXFIQ01,C24 H14 Cu1 N2 O4,0.51214473079022,457.92596000000003,5.0
SIXFIQ,C24 H14 Cu1 N2 O4,0.5894303824380405,457.92596000000003,5.0
SIXNIZ,C84 H56 Cl4 Cu6 O31,0.5868092259774611,2084.416011,5.0
SIXWON,C46 H32 N2 O13 Zn4,0.8012371989152436,1082.273823,4.0
SOCNOQ,C14 H14 N12 O1 Zn2,1.4589648848677628,497.10137499999996,4.0
SODRUB,C72 H56 O38 Tb6,1.1119588627793735,2482.7474660000003,9.0
SOJSUH,C75 H60 Gd2 N2 O22,0.952040045143437,1655.782276,8.0
SOKKOT,C16 H16 In1 N1 O8 S2,1.2113719326115882,529.248439,8.0
SOKKUZ,C14 H12 In1 N1 O8 S2,1.1669707020328552,501.195195,8.0
SOKRIW,C16 H17 Cu1 N5 O5,1.3249566030277191,422.883377,5.0
SOMFAC,C14 H12 In1 N1 O8 S2,1.1549515719537087,501.195195,8.0
SOMFEG,C14 H12 In1 N1 O8 S2,1.1621800444701644,501.195195,8.0
SOMFIK,C16 H8 In1 N1 O8 S2,1.1803668167219514,521.184911,8.0
SOMVOI,C108 H60 In3 O24,0.5231729675199828,2086.0761,8.0
SOQSAU01,C45 H20 O19 Zr3,0.8534393744459174,1138.302815,8.0
SOQSAU,C45 H20 O19 Zr3,0.8552883766124871,1138.302815,8.0
SOQSEY,C42 H20 O22 S3 Zr3,0.9052836670762646,1246.46321,8.0
SOTXIK,C39 H21 Eu2 N1 O18,1.3484617250807585,1095.509614,8.5
SOWCOY01,C10 H5 N3 O4 Zn1,1.0692213271896176,296.544834,5.0
SOWCOY,C10 H5 N3 O4 Zn1,1.0819802387702464,296.544834,5.0
SOXPED,C31 H20 N15 O9 Zn4,1.3916786216380923,1008.10695,4.0
SUFROA,C30 H6 Cu2 F6 N12 P1,1.1251843074703454,806.506462976,4.0
SUKYIH,C29 H20 Cu2 O10,0.6344011212894721,655.55633,5.0
SUKYON,C53 H36 Cu2 O10,0.5470439153832185,959.941146,5.0
SUPCAK,C38 H30 Co2 N4 O11,0.7222796880680185,836.533005,6.0
SUPCEO,C36 H26 Co1 N4 O4,0.6925597715019197,637.550732,6.0
SUPCIS,C36 H30 Co2 N6 O12,0.8591718079443533,856.524336,6.0
SUPCUE,C34 H22 Co1 N4 O4,0.6710279183616334,609.497488,6.0
SUPGIW,C42 H22 Cd3 N2 O18,1.2786971676372834,1179.870478,6.0
SUPKOG,C12 H9 K1 O14 Zn3,1.6092253346155956,612.4303189999999,5.5
SUQHUJ,C18 H14 In3 N1 O21,1.2108156790045868,924.752702,6.0
SUQSIJ,C14 H8 Gd2 N2 O10,2.3037375510442213,678.721344,8.0
SUQSOP,C14 H8 Eu2 N2 O10,2.243715207048986,668.149344,8.0
SUQSUV,C14 H8 N2 O10 Tb2,2.3340613095724523,682.0720439999999,8.0
SUZGOM,C48 H37 N1 O7 Zn2,1.2185401449791968,870.5718750000001,4.5
TABNUJ,C26 H16 Cd1 N6 O4,1.1080089556921933,588.8581340000001,7.0
TABPEU,C88 H80 N16 O16 Zn4,0.9520016241206956,1879.198128,4.0
TADWEC,C55 H43 N1 O12 Zn2,0.8580084671062054,1040.691726,4.5
TADWIG,C51 H35 N1 O12 Zn2,0.8624746392211315,984.585238,4.5
TAFTUS,C32 H36 Cu6 I4 N8,1.4001384663582668,1421.5770599999998,3.3333333333333335
TAFVAA,C32 H36 Cu6 I4 N8,1.397943615754365,1421.5770599999998,3.3333333333333335
TAPXIT,C28 H16 Na1 O10 Yb1,1.578081023429793,708.46559528,6.0
TAPXOZ,C28 H16 Na1 O10 Tb1,1.5586572865261028,694.33694528,6.0
TAQTOY,C26 H13 N6 O10 Zn2,0.6559699318411698,700.176741,4.0
TAQTUE01,C26 H15 N6 O11 Zn2,0.6845700316950555,718.1920279999999,2.5
TAQTUE,C26 H15 N6 O11 Zn2,0.7008078599904054,718.1920279999999,4.5
TASZEU,C132 H104 Cu2 Fe3 N37 O19,0.5363345845006642,2807.10725,6.0
TATDIF,C64 H44 Cd2 F3 N5 O9,1.2143217382925542,1308.8881334890002,7.0
TAWYUO,C41 H47 N1 O12 Zn2,1.1929899796926622,876.57313,5.5
TAXLIQ01,C56 H24 N4 O24 Zn4,0.9046587631162343,1398.324556,5.0
TAXLIQ,C56 H28 N4 O24 Zn4,0.8916627730058156,1402.3563199999999,5.0
TAYRET,C64 H44 Co2 N4 O8,1.0122637620685493,1114.9252040000001,6.0
TAZLIR,C48 H54 Cd3 N4 O35 Sm2,1.2498415854404925,1884.9123210000002,6.8
TAZLOX,C48 H54 Cd3 Eu2 N4 O35,1.2552071680523966,1888.1203209999999,6.8
