,Name,N2 Henrys,N2 Henrys err,methane Henrys,methane Henrys err,helium Henrys,helium Henrys err,N2 adsorb,N2 adsorb err,methane adsorb,methane adsorb err,helium adsorb,helium adsorb err
142,elikeq_P1_H,4.86517e-06,7.4585e-08,4.07551e-05,6.51302e-07,6.948e-08,2.97277e-10,-17.6372063714,,-23.1163225778,0.0507879741,-2.8020660641,0.0087419045
143,ehijah_P1,3.37153e-06,2.13296e-08,7.29004e-06,5.00938e-08,9.31194e-07,8.28808e-10,-5.8035415152,,-8.8305919399,0.0669607187,-0.7053153919,0.0040457474
144,elubof_P1_charged,3.31382e-06,1.2019e-08,2.31209e-05,3.20406e-07,7.31871e-08,4.93503e-10,-14.2796133265,,-19.4903249097,0.0455400626,-2.2761537309,0.0050425957
145,elohoe_P1,1.07669e-05,1.10465e-07,9.324e-05,8.97403e-07,1.34032e-07,6.41317e-10,-17.9160996369,,-23.5558440232,0.0267813328,-2.7812179892,0.0109303851
146,ekolau_P1_H,3.32909e-06,1.41943e-08,1.08235e-05,5.11297e-08,3.54643e-07,6.51541e-10,-9.0809481307,,-12.5926982135,0.0301647555,-1.3720021681,0.0051385309
147,ekokun_P1_H,3.40176e-06,1.74439e-08,1.13337e-05,1.64773e-07,3.53434e-07,8.07929e-10,-9.1257354295,,-12.7430843943,0.0614680943,-1.3809523393,0.0092889835
148,erociz_P1_charged,2.09004e-06,9.83215e-09,4.09355e-06,1.60316e-08,6.64456e-07,1.32141e-09,-4.99098925,,-7.3819289081,0.0272592989,-0.6688954846,0.0041258108
149,etetab_P1_charged_H,2.68739e-06,6.83612e-08,1.74118e-05,7.22827e-07,6.25711e-08,5.08824e-10,-19.1786652358,,-23.7812184586,0.1056759982,-2.7308559455,0.0063843458
150,enatuj_P1_charged,6.88794e-06,1.08687e-08,2.88893e-05,8.4819e-08,3.62704e-07,1.27e-09,-10.9013059571,,-14.6346976695,0.0106080194,-1.7819983561,0.004353513
151,episom_P1_H,5.76244e-06,4.69905e-08,2.61823e-05,3.55645e-07,4.36104e-07,5.6914e-10,-11.6028083658,,-16.9307330508,0.0501348985,-1.3856114061,0.0058269063
152,ehafol_P1_charged,3.85959e-06,2.45462e-08,1.13803e-05,7.11735e-08,6.50204e-07,4.18771e-10,-7.9164377056,,-11.8502890612,0.0322819118,-0.9349857776,0.0042456958
153,eqetax_P1,1.09857e-05,1.08506e-07,7.77084e-05,7.80206e-07,2.15998e-07,8.72173e-10,-15.2772932874,,-20.5532650778,0.0179011625,-2.4457715428,0.0080119764
154,eqoxit_P1_H,3.32829e-06,2.58884e-08,1.89306e-05,2.0372e-07,1.36666e-07,4.76044e-10,-12.5912234835,,-17.8091936822,0.0770653678,-1.8860970827,0.011017971
155,etikie_P1_H,5.44092e-06,3.19e-08,2.81449e-05,1.4176e-07,2.32035e-07,8.42619e-10,-12.4370406395,,-17.1387433841,0.0285715355,-1.9200041158,0.0061228174
156,eleriy_P1_H,4.59443e-06,2.72791e-08,1.66986e-05,2.07927e-07,3.84474e-07,3.80774e-10,-10.2241370975,,-14.0771866805,0.0390721572,-1.5283600482,0.0082191822
157,eliliv_P1_H,5.21687e-06,2.83764e-08,4.75836e-05,6.22907e-07,6.49698e-08,4.75686e-10,-18.1444808859,,-23.8263413708,0.0293573931,-2.9052529127,0.0082913354
158,elutir_P1_H,4.27835e-06,2.76368e-08,1.7492e-05,2.06161e-07,3.46946e-07,8.84747e-10,-11.0576563046,,-15.9178631795,0.0391922575,-1.3454118026,0.0079249937
159,etikok_P1_charged,6.96772e-06,6.4344e-08,6.89341e-05,1.04671e-06,8.93655e-08,5.67671e-10,-16.871688198,,-23.0749885691,0.033939632,-2.7086968451,0.0060562192
160,ehefab_P1,6.97919e-06,6.20601e-08,5.05074e-05,7.72982e-07,1.42519e-07,3.15198e-10,-15.2944988437,,-20.4756509533,0.0328128056,-2.4740277429,0.0077340042
161,eqociw_P1,6.53658e-06,6.94093e-08,5.2742e-05,7.94665e-07,1.29659e-07,8.61156e-10,-15.4793389124,,-20.8705915914,0.0117665555,-2.418429821,0.0098837527
162,emahei_P1,5.86426e-06,3.37508e-08,2.72441e-05,8.65341e-08,2.28149e-07,5.3821e-10,-12.0170064573,,-16.0532880807,0.0266716904,-2.029790716,0.0043567807
163,equmua_P1_charged,4.35599e-06,1.41438e-08,1.21972e-05,7.0722e-08,5.26781e-07,7.84432e-10,-7.9198452921,,-10.747849832,0.0111212483,-1.2893920467,0.0085609126
164,ekulaa_P1,8.92195e-06,1.38778e-07,7.70182e-05,1.07691e-06,1.30922e-07,1.16061e-09,-16.9523636914,,-22.7356289665,0.0194303027,-2.7765079546,0.0108837902
165,equnah_P1_charged,4.53133e-06,2.13799e-08,1.30826e-05,3.4928e-08,5.13211e-07,8.52268e-10,-8.1645462455,,-11.0806871281,0.0066948364,-1.3192608566,0.0040152862
166,emituq01_P1,5.48299e-06,2.39667e-08,2.82717e-05,3.43751e-07,2.43478e-07,1.05751e-09,-12.545395223,,-17.4253066188,0.0467970384,-1.9214053553,0.0058760053
167,ekomey_P1,4.44142e-06,4.39535e-08,3.2185e-05,7.48975e-07,7.83226e-08,6.09763e-10,-17.2360935937,,-22.4663246084,0.0443239793,-2.8159922715,0.0116359187
168,ekamub_P1,9.75804e-06,7.12942e-08,7.02218e-05,6.31323e-07,2.45448e-07,6.42975e-10,-14.4144030248,,-20.1392697033,0.0673474159,-2.2257812065,0.0092335484
169,elikoa_P1_H,4.82498e-06,3.84719e-08,4.05727e-05,7.73501e-07,6.72307e-08,5.27758e-10,-17.8420176684,,-23.3376753606,0.0421272366,-2.8487762214,0.0088591929
170,esusoc01_P1,4.49808e-06,1.70899e-08,2.67315e-05,2.37556e-07,1.33119e-07,3.48986e-10,-13.6495213026,,-18.4419170566,0.012606837,-2.2667526814,0.0093694415
171,esutet01_P1,4.48744e-06,5.40037e-08,3.05139e-05,3.22232e-07,1.06288e-07,2.27076e-10,-14.6505792533,,-19.6659135499,0.0252171619,-2.4000418536,0.0078897496
172,enafab_P1_H,6.08044e-07,5.18588e-09,2.66596e-06,3.89792e-08,5.55608e-08,1.06035e-10,-10.8843109616,,-15.5782522464,0.0425225589,-1.3262405423,0.0094456731
173,esafiq_P1_charged_H,6.38719e-06,4.70951e-08,5.83443e-05,1.23142e-06,1.63567e-07,1.00064e-09,-16.3733594368,,-23.5608012586,0.0911223204,-2.4054080708,0.0066829379
174,eliler_P1_H,5.15656e-06,4.24079e-08,4.65784e-05,5.59989e-07,6.48858e-08,1.35417e-10,-18.1324140614,,-23.7824572968,0.0213439675,-2.9000413289,0.0068873361
175,ehiwok_P1_charged,3.72615e-06,1.82497e-08,8.6635e-06,1.6156e-07,1.06214e-06,1.15313e-09,-6.2921091409,,-10.1824669979,0.0533722626,-0.6078648847,0.0071020088
176,equyoh_P1_H,4.41149e-06,3.80356e-08,1.9253e-05,1.16409e-07,3.31539e-07,1.082e-09,-11.9279356215,,-16.6733119108,0.0327682449,-1.4884280782,0.0074789407
177,ejaxiw_P1,7.70018e-06,5.47103e-08,5.32193e-05,1.00557e-06,1.91294e-07,3.71277e-10,-15.8911126234,,-21.3549656009,0.0664788169,-2.4480077422,0.0027324577
178,elikug_P1_H,4.63056e-06,4.76351e-08,3.78921e-05,5.14904e-07,6.80367e-08,4.92332e-10,-17.7291319507,,-23.1247988049,0.0145319111,-2.8442052574,0.0055545477
179,esedaj_P1,1.69839e-05,1.39787e-07,0.000171562,2.3657e-06,1.48968e-07,7.53101e-10,-18.7270587415,,-24.870509583,0.0235747921,-3.0439228778,0.0045513632
180,elenob_P1,7.19411e-06,2.73301e-08,3.52624e-05,3.369e-07,2.81898e-07,6.51789e-10,-13.0176182295,,-17.5119194148,0.0200668829,-2.0417787829,0.0024782068
181,epotaf_P1_H,4.01273e-06,1.74583e-08,1.14105e-05,5.27554e-08,5.19493e-07,1.54264e-09,-8.0145511606,,-10.8620701297,0.0267395425,-1.2795504534,0.0051289189
182,esusoc02_P1,4.72063e-06,4.97644e-08,2.76411e-05,2.94932e-07,1.34603e-07,4.1854e-10,-13.7997441668,,-18.5227210328,0.0544367798,-2.2837810754,0.0072017503
183,enitax_P1_H,4.075e-06,1.54472e-08,1.29305e-05,9.83083e-08,5.32795e-07,5.02483e-10,-8.72233873,,-12.7566152816,0.0466903411,-1.1311267576,0.0031499605
184,eneqas_P1,4.58547e-06,2.24259e-08,3.386e-05,6.06139e-07,1.19047e-07,1.0758e-09,-15.3923524548,,-21.2362839153,0.1142033542,-2.5316840033,0.0107713941
185,ewaluk_P1,4.50021e-06,4.06265e-08,2.00199e-05,2.10758e-07,3.28593e-07,4.70229e-10,-11.1642870394,,-16.0157277129,0.0439600602,-1.4616027682,0.0043208136
186,elubiz_P1_charged,2.91499e-06,3.42269e-08,1.95225e-05,3.69748e-07,6.99277e-08,6.68789e-10,-13.9018112838,,-19.0331816001,0.0565811588,-2.2094859308,0.0087196983
187,emihis_P1_charged,2.71331e-06,1.20872e-08,9.75361e-06,8.88608e-08,2.05938e-07,7.31288e-10,-10.1428773037,,-14.0487069551,0.0494648963,-1.5093852895,0.0094766391
188,epuvap_P1,8.37713e-06,5.93979e-08,4.96757e-05,7.42764e-07,1.86244e-07,9.8852e-10,-15.9365770926,,-20.8395028582,0.0194016754,-2.5667234542,0.0053317317
189,erojus06_P1,5.14529e-08,2.48401e-09,1.85125e-07,1.81097e-08,4.41483e-08,2.1172e-10,-13.8480623555,,-18.7509686701,0.3934768966,-2.6093356595,0.0144606621
190,emejaj_P1,4.07261e-06,2.28503e-08,1.54776e-05,5.43945e-08,2.92864e-07,5.22228e-10,-10.1001002489,,-13.6813179053,0.0164840905,-1.661216281,0.0064092529
191,ekopok_P1,5.36693e-06,3.73179e-08,3.97004e-05,7.06044e-07,1.35676e-07,6.28033e-10,-15.263161637,,-21.1466203358,0.0369552079,-2.2366045599,0.0075707549
192,erames_P1_H,3.6317e-06,1.48844e-08,1.1245e-05,1.27392e-07,4.43382e-07,9.33572e-10,-8.7163965128,,-12.3392891143,0.0729824188,-1.2347658203,0.0054215852
193,emipuo_P1_H,2.92435e-06,1.59638e-08,8.66351e-06,7.49836e-08,4.46754e-07,1.00552e-09,-8.4337328117,,-12.117061365,0.0486636425,-1.0279875315,0.0103213738
194,esusoc_P1,3.65446e-06,2.55829e-08,2.2117e-05,3.10025e-07,1.18303e-07,2.5924e-10,-14.1606889854,,-19.3243668258,0.0428597383,-2.319124247,0.0102380251
195,ikatiz_P1,8.97397e-06,1.21531e-07,7.12249e-05,2.10358e-06,1.11188e-07,3.05798e-10,-18.6695355487,,-23.685863983,0.1105626499,-3.0259106126,0.0085611294
196,iyovea_P1,7.96515e-06,7.79041e-08,7.27331e-05,7.0189e-07,1.17597e-07,8.31853e-10,-16.4504393423,,-22.1624514072,0.0229767023,-2.6083015668,0.0096680522
197,iniqih_P1,8.09203e-06,6.72228e-08,7.86606e-05,1.13755e-06,1.04286e-07,5.10219e-10,-17.4572698028,,-23.4803032215,0.0315377997,-2.9311944322,0.0109402482
198,iniyem_P1,3.13926e-06,2.49676e-08,1.41295e-05,1.70336e-07,1.73752e-07,4.81376e-10,-11.4897867103,,-15.8538659559,0.0266623145,-1.8001587325,0.0089422297
199,iqabej_P1,1.82895e-06,3.29045e-08,1.1566e-05,1.43862e-07,4.30159e-08,3.49539e-10,-16.5435338925,,-21.2655147921,0.0297367184,-2.6330579537,0.0051962718
200,iyesuc_P1_H,6.76191e-06,6.97436e-08,3.63903e-05,2.95488e-07,3.00937e-07,6.17608e-10,-12.6932128567,,-17.8054340469,0.0397677133,-1.8797263512,0.0055972613
201,imixei_P1_charged,3.39764e-06,2.71531e-08,1.15281e-05,7.52976e-08,3.5704e-07,1.00385e-09,-9.3896840245,,-13.1305741145,0.0162682402,-1.4286819325,0.0072475624
202,ipupiu_P1_H,1.73871e-06,8.92475e-09,4.39695e-06,4.75225e-08,3.93083e-07,9.4322e-10,-6.9868692676,,-10.3875419945,0.0657564366,-0.827808186,0.0090311957
203,inemum_P1_H,5.66335e-06,1.34009e-07,5.59138e-05,5.24509e-06,3.01412e-07,6.0148e-10,-17.7325637403,,-28.0984001714,0.3259092837,-1.1907914963,0.0116444958
204,ipomor_P1,4.85473e-06,3.74798e-08,2.76349e-05,3.62874e-07,1.72756e-07,5.57766e-10,-12.972732584,,-17.9181186375,0.048834911,-2.0330950612,0.0084788353
205,jalloa_P1_H,8.0913e-07,3.14745e-08,2.36036e-06,3.61688e-07,3.39516e-07,8.23412e-10,-7.1712339526,,-17.6886358725,1.8403350535,-0.4050512415,0.0061156693
206,iregod_P1_charged_H,5.70815e-06,3.32048e-08,4.55979e-05,6.10665e-07,1.01526e-07,7.91151e-10,-16.3754756521,,-21.8710037712,0.0257819795,-2.5979141881,0.0094654962
207,iyovea01_P1,7.69964e-06,8.76118e-08,6.57311e-05,4.52993e-07,1.28069e-07,7.10666e-10,-15.7017594935,,-21.2440935113,0.015084658,-2.5080888176,0.0135247466
208,isojoq_P1,6.85622e-06,2.58142e-08,3.99973e-05,5.96712e-07,2.42887e-07,5.53669e-10,-13.6056819869,,-18.6591943882,0.058843249,-2.2138067469,0.0040433387
209,ipugim_P1,2.66549e-06,1.41023e-08,1.4318e-05,1.81873e-07,1.0763e-07,1.90426e-10,-12.8681476826,,-17.4364900994,0.0270281583,-2.0771664383,0.0084527521
210,iyakie_P1_H,2.61327e-06,7.34924e-09,1.17856e-05,7.289e-08,1.62905e-07,7.77053e-10,-11.3948882587,,-15.8298402828,0.045207562,-1.7536928066,0.0051871967
211,itibiy_P1,3.83415e-06,5.07446e-08,3.04335e-05,1.88573e-06,7.21836e-08,8.27717e-10,-19.635756708,,-25.8095846703,0.1436872869,-3.2872748223,0.0135648076
212,isenuq_P1,6.10362e-06,1.05492e-07,5.44436e-05,9.17726e-07,8.712e-08,7.82264e-10,-17.0111549811,,-22.7427753639,0.0478553385,-2.7875549169,0.0094782169
213,ihilui_P1,1.85738e-06,1.79566e-08,1.51974e-05,2.91399e-07,3.8493e-08,1.2409e-10,-15.9323344373,,-21.4238396135,0.0325916328,-2.5034867789,0.0070217109
214,izowea_P1_charged,4.60143e-07,1.67581e-09,9.0156e-07,4.96421e-09,1.54453e-07,4.57898e-10,-4.9376671887,,-6.9792218702,0.0223302032,-0.679616663,0.0070062251
215,jahmak_P1,8.53944e-06,3.3641e-08,5.08859e-05,4.03957e-07,2.62719e-07,1.15874e-09,-14.0195353207,,-19.446566576,0.0496545306,-2.1176161927,0.010631853
216,imidzb13_P1,5.52508e-06,4.4415e-08,2.53436e-05,1.29829e-07,3.68161e-07,4.48452e-10,-11.1826655733,,-15.6760784956,0.0249660329,-1.4074125553,0.0085183669
217,irelau_P1_H,1.93154e-05,3.66379e-07,0.000249761,4.60542e-06,1.29843e-07,2.80099e-10,-19.6143829407,,-26.5081756538,0.033944094,-3.1106907385,0.0034457409
218,imidzb11_P1_H,5.32081e-06,1.00346e-07,4.84929e-05,1.37183e-06,9.81837e-08,3.40673e-10,-16.5666333518,,-22.384765303,0.0188257318,-2.4828481256,0.0056355343
219,iniqaz_P1,8.19975e-06,1.12554e-07,9.38389e-05,2.64389e-06,1.01313e-07,3.3917e-10,-18.9182383177,,-25.7921669824,0.1282337456,-2.916011528,0.0117968345
220,iyazal_P1,5.55884e-06,8.83332e-08,5.35588e-05,1.50542e-06,6.1731e-08,3.82969e-10,-19.6093656701,,-25.6556751562,0.0556572889,-2.9240431821,0.0030259038
221,inecov_P1,9.06843e-06,8.93225e-08,8.10672e-05,9.57063e-07,1.58127e-07,5.81764e-10,-16.9448898985,,-23.3682890193,0.0797118219,-2.4512661458,0.0152662242
222,izihac_P1,2.10448e-06,3.11295e-08,1.04574e-05,7.02777e-08,1.16292e-07,4.56607e-10,-12.0904338083,,-16.4949779709,0.035308841,-1.9830383136,0.0009955272
223,ijiciq_P1_charged_H,2.71445e-06,2.47853e-08,1.49843e-05,1.43956e-07,1.20092e-07,5.01442e-10,-12.9352761346,,-17.8647411907,0.0405298949,-2.00569976,0.0105666602
224,ijasao_P1,7.72744e-06,6.34873e-08,6.0626e-05,1.02131e-06,1.50916e-07,5.8109e-10,-15.8830339172,,-21.3271164079,0.0302952163,-2.5158918044,0.0011262062
225,iyihuu_P1_H,4.18873e-06,3.37299e-08,1.53044e-05,1.33485e-07,5.02656e-07,7.47714e-10,-9.4695591139,,-14.341459164,0.0422680967,-1.1946441284,0.0056092455
226,ixosul_P1,1.34185e-05,1.33177e-07,0.000118601,9.96428e-07,1.76042e-07,6.81336e-10,-16.1607787244,,-21.8075263628,0.0233632978,-2.6685712427,0.0091259406
227,iyujao_P1_H,5.96088e-06,4.85587e-08,4.70876e-05,9.28871e-07,1.11885e-07,5.03125e-10,-15.9575817542,,-22.0361552441,0.0604471155,-2.3332752422,0.0050724899
228,iyuhiu_P1_H,1.21508e-05,6.17999e-08,0.000181182,6.80495e-06,7.85829e-08,5.30822e-10,-20.8696814389,,-28.1089445415,0.1381317056,-3.0889666725,0.0113024106
229,ipugos_P1,2.64057e-06,1.46619e-08,1.39e-05,5.29388e-08,1.10808e-07,4.39907e-10,-12.7209468142,,-17.2044386619,0.0201693126,-2.0533212037,0.00591256
230,izowaw_P1_charged_H,5.6711e-07,2.70484e-09,1.01654e-06,4.02576e-09,2.40166e-07,5.91753e-10,-4.2216186365,,-6.3134316596,0.0312350555,-0.5162114295,0.0036123967
231,iyacod_P1_H,1.59027e-06,1.75261e-08,6.17555e-06,1.23792e-07,1.96884e-07,4.77344e-10,-9.8371659764,,-15.0917988296,0.1005648512,-1.1971628857,0.0053971715
232,ihimap_P1,1.92915e-06,2.6427e-08,1.65341e-05,4.60958e-07,4.33359e-08,3.14854e-10,-15.9657748276,,-21.7817963934,0.0752695108,-2.5026545364,0.0127479543
233,ivesos_P1_charged_H,3.71336e-06,4.21319e-08,1.89415e-05,2.74746e-07,3.05311e-07,2.85872e-10,-12.3146221406,,-19.1219133512,0.0828740591,-1.2647908874,0.0047343208
234,ipaqic_P1_H,3.13906e-06,1.45289e-08,8.39086e-06,6.15803e-08,5.24456e-07,1.33724e-09,-7.5321201628,,-10.7225889365,0.0226493245,-1.0098365568,0.0017074308
235,ipuguy_P1,2.56938e-06,1.78065e-08,1.34643e-05,2.07377e-07,1.0924e-07,5.31621e-10,-12.6927948251,,-17.1928302935,0.0282032392,-2.0508002559,0.0060345603
236,iyicup_P1,5.71828e-06,3.95787e-08,2.7719e-05,1.11345e-07,2.54474e-07,5.12941e-10,-12.0344008044,,-16.2203330858,0.0111506117,-1.9782109039,0.0069660891
237,ipupoa_P1,3.91161e-06,1.48792e-08,1.07217e-05,1.51488e-07,8.63146e-07,8.7873e-10,-7.5696619053,,-12.18321938,0.0931974666,-0.7472082841,0.0058297139
238,iwenoo_P1,3.05645e-06,8.30552e-08,3.10321e-05,1.67494e-06,5.93439e-08,8.28747e-10,-21.3390868951,,-27.5309205047,0.1959127258,-3.5689821656,0.0185148168
239,iwepij_P1_H,4.77545e-09,6.06073e-10,2.29876e-09,2.76677e-10,2.61041e-08,2.98522e-10,-11.541035125,,-8.4551945503,0.2777891271,-2.8577645869,0.0238921422
240,ixuquo_P1,1.31345e-05,1.30737e-07,0.00016016,1.97303e-06,1.21301e-07,1.00329e-09,-19.1636275599,,-26.1235897642,0.0410859078,-2.9694307561,0.0095681815
241,ijejep_P1_charged_H,1.92386e-06,9.34097e-09,4.54161e-06,5.55493e-08,4.72503e-07,7.67223e-10,-6.395546537,,-9.5922489583,0.0451802588,-0.7764053466,0.0089744746
242,ipihum_P1,5.58243e-06,5.24968e-08,3.90361e-05,2.75564e-07,1.48805e-07,6.27563e-10,-14.1488768752,,-19.6341347284,0.0202143723,-2.2426647124,0.006449436
243,ikozoz_P1,4.36627e-06,3.19464e-08,3.24373e-05,1.02996e-07,1.08636e-07,7.29762e-10,-16.6069608133,,-22.1922472139,0.0464349719,-2.7357715346,0.0034384689
244,iviwes_P1,2.55316e-06,1.98685e-08,1.47314e-05,1.6892e-07,1.00611e-07,7.25415e-10,-13.346555862,,-18.2348649758,0.049475262,-2.1221498327,0.0117598363
245,inirii_P1_H,7.65965e-07,1.27641e-08,4.03162e-06,7.21302e-08,4.20306e-08,2.97212e-10,-12.7418209827,,-17.8861079879,0.1215279294,-2.0458072231,0.0144753641
246,isacen_P1_charged,3.32936e-06,1.04938e-08,1.14218e-05,9.59762e-08,3.33859e-07,1.73709e-10,-9.4554731753,,-13.2686603126,0.0512713917,-1.3220458146,0.0030109444
247,ikoxak_P1,1.05584e-05,1.26205e-07,8.09859e-05,8.21076e-07,2.36476e-07,4.03812e-10,-14.8427763589,,-20.7248250425,0.0379442247,-2.2924343762,0.0045327397
248,ixejom_P1_H,2.2282e-06,2.62569e-08,6.91806e-06,9.4121e-08,3.33826e-07,6.19055e-10,-8.7119562337,,-12.7159502256,0.0514627293,-1.0590665194,0.0065134131
249,iwexam_P1_H,4.6011e-06,1.61487e-08,1.80726e-05,1.35488e-07,2.99823e-07,5.51093e-10,-10.5586637515,,-14.2625498244,0.0136533734,-1.6732772355,0.0086584105
250,ixasos_P1,3.5108e-06,1.52131e-08,9.95406e-06,3.01173e-07,6.69313e-07,1.2564e-09,-7.612494886,,-11.9726561921,0.1970366201,-0.8845467952,0.0089375534
251,ikopef_P1_charged,4.968e-06,4.28155e-08,3.16299e-05,3.31721e-07,1.5956e-07,1.10384e-09,-14.2061620605,,-19.655298051,0.0149542092,-2.170307625,0.0117122006
252,iwevaj_P1_H,2.02213e-06,6.49892e-09,5.292e-06,4.32284e-08,3.82762e-07,1.03517e-09,-7.8409387623,,-11.0921697413,0.0722969069,-1.0523806371,0.0049574995
253,ijasao01_P1,7.99891e-06,6.67825e-08,6.11724e-05,9.04366e-07,1.54176e-07,2.46849e-10,-15.7449018431,,-21.0781069579,0.0237259071,-2.5196233918,0.0086947687
254,imixim_P1_charged,3.16292e-06,2.17518e-08,1.93843e-05,1.87196e-07,1.07833e-07,9.59068e-11,-14.1620558534,,-19.0390046493,0.0437622947,-2.3706457194,0.01794545
255,ixurez_P1,7.45423e-06,6.88758e-08,4.78285e-05,4.63833e-07,1.70044e-07,4.74251e-10,-15.8420801604,,-20.9770343935,0.0478174389,-2.5031227814,0.0110902186
256,iniqon_P1,1.0018e-05,9.53312e-08,0.000108379,2.10804e-06,1.02957e-07,5.77229e-10,-18.252511856,,-24.7198341607,0.0558994428,-2.9051459571,0.0069850407
257,iyovea02_P1,6.81159e-06,3.96084e-08,5.26449e-05,1.47202e-07,1.36629e-07,5.47856e-10,-14.854278221,,-20.1759412242,0.0218650466,-2.3840704635,0.0037426033
258,izukiz_P1_H,2.39918e-06,1.55738e-08,9.16638e-06,3.79048e-08,1.95934e-07,6.25462e-10,-9.6790236044,,-13.5068740873,0.0294790803,-1.4900844569,0.0083635243
259,ipocey_P1_charged_H,3.40473e-07,2.09518e-09,1.1548e-06,1.33323e-08,5.29616e-08,1.52524e-10,-9.0929845408,,-12.3740419769,0.0176838073,-1.3939034399,0.0092913812
260,jutcim_P1_H,3.44046e-06,2.54404e-08,1.59235e-05,2.41673e-07,3.57237e-07,7.65302e-10,-11.7474602795,,-17.013633675,0.0343548245,-1.1078852588,0.0043458535
261,kafdaa_P1_charged,2.90304e-06,2.37122e-08,1.78089e-05,1.16518e-07,9.19973e-08,4.19398e-10,-13.7033765894,,-18.439071094,0.0134319236,-2.2634128668,0.0050293213
262,jutzeg_P1_charged_H,3.59959e-06,1.64104e-08,8.30378e-06,4.17294e-08,7.65051e-07,1.61886e-09,-6.5180008256,,-9.1912548682,0.0229187196,-0.903694314,0.0053319169
263,joztie_P1_charged,4.01567e-06,1.92462e-08,2.16077e-05,4.62545e-07,1.30816e-07,3.70155e-10,-14.3868782247,,-19.3431147226,0.1062266905,-2.1042864102,0.0040340238
264,juwsur_P1,3.11193e-06,2.85564e-08,2.06278e-05,1.68061e-07,7.58609e-08,3.26497e-10,-14.210578901,,-19.1083674247,0.0232290545,-2.3298320002,0.005291704
265,jixbuq_P1_charged,2.58432e-06,1.77686e-08,7.20201e-06,7.07334e-08,4.22855e-07,1.49513e-09,-7.8735670416,,-11.4011745372,0.0495430238,-1.0640807376,0.009939428
266,jehboq_P1,2.94898e-06,1.00528e-08,5.20228e-06,2.36786e-08,1.07977e-06,1.25775e-09,-4.3479332509,,-6.3029440326,0.0204997509,-0.5766133155,0.0043272162
267,jizjin_P1,2.28139e-06,1.34727e-08,8.96271e-06,5.93651e-08,1.93292e-07,5.01208e-10,-10.1282728946,,-14.3984651863,0.0366794386,-1.5867297194,0.0043149016
268,jatyuc_P1,5.33518e-06,3.66779e-08,3.2553e-05,1.86272e-07,1.48294e-07,9.11738e-10,-13.2918458811,,-18.0572285784,0.0116090223,-2.1795573275,0.0076471374
269,jellar04_P1,2.34364e-06,2.54201e-08,1.09129e-05,2.29235e-07,1.46167e-07,5.52978e-10,-11.7218136943,,-16.3425914454,0.109138662,-1.8183982262,0.0114677682
270,kabjoq_P1_H,8.15925e-06,1.61373e-07,7.66656e-05,2.39198e-06,1.61211e-07,7.36993e-10,-17.8315766921,,-25.0699211244,0.1694371367,-2.1105777793,0.0042153845
271,kafcon_P1_charged,2.99296e-06,3.35954e-08,1.85646e-05,5.85339e-08,9.39966e-08,3.44651e-10,-13.7716005892,,-18.544311454,0.0133185483,-2.26879888,0.0069446567
272,japnoh_P1,9.24328e-06,4.29434e-08,6.17917e-05,6.8506e-07,2.04473e-07,4.17634e-10,-15.4264572465,,-20.7404070315,0.0339631275,-2.3682788176,0.0069176878
273,jawxen01_P1,2.61073e-06,2.00252e-08,8.21119e-06,6.91688e-08,1.58939e-07,7.12505e-10,-13.4985686696,,-16.8731363269,0.0321441397,-2.3167690675,0.0045270693
274,kajhem_P1,3.84539e-06,4.49375e-08,2.5871e-05,2.16204e-07,1.07519e-07,6.53722e-10,-14.2587457197,,-19.3245801809,0.0191369029,-2.4254853815,0.0151244098
275,kacziz_P1_H,6.40389e-06,4.44965e-08,2.82807e-05,5.48328e-07,3.92758e-07,7.91896e-10,-11.4862260422,,-16.3035863224,0.0863266799,-1.6081501394,0.0063751319
276,jifgaj_P1,3.22134e-06,2.31849e-08,2.29586e-05,3.58557e-07,7.37692e-08,7.99996e-10,-14.753611023,,-20.0845197203,0.0432910691,-2.3752950968,0.010633963
277,jewxer_P1_H,3.32321e-06,1.56742e-08,1.50671e-05,1.85944e-07,1.94478e-07,5.1184e-10,-12.2365326178,,-16.796134079,0.0743958871,-1.8447927656,0.0079229563
278,jebwev_P1_charged_H,9.09822e-07,1.76006e-08,3.14299e-06,9.57331e-08,1.77675e-07,4.04429e-10,-8.4506402195,,-13.9170241203,0.2074201222,-0.900434276,0.0061065894
279,juxsec_P1_charged,5.05441e-06,5.78518e-08,2.53133e-05,3.05967e-07,1.91869e-07,9.46495e-10,-12.6206416908,,-17.226544083,0.053478715,-1.9809442566,0.007720942
280,jepwin01_P1,1.33569e-05,6.49161e-08,0.000108051,1.45971e-06,1.97908e-07,4.71425e-10,-15.8649965989,,-21.54049,0.0192362409,-2.5075808888,0.0080673174
281,jomzix_P1_H,3.40678e-06,4.13625e-08,1.27413e-05,1.01633e-07,4.40551e-07,8.60663e-10,-9.723112147,,-14.7292180202,0.0943254585,-0.9873898282,0.0054041243
282,juxfal_P1,3.35213e-06,3.20257e-08,2.24103e-05,2.08312e-07,7.58619e-08,4.60001e-10,-14.470099319,,-19.3421969923,0.0106063203,-2.3940775195,0.0069904318
283,jenket_P1_H,3.77419e-06,1.3408e-08,1.63119e-05,4.81588e-07,3.81907e-07,1.60947e-09,-10.6709890381,,-16.5423081285,0.1414192478,-1.1929034521,0.007881157
